metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,5.2396146,,0.9,25.0,27.453561156533162,32.9633333333332,seed_replicates,250,True,
Output_mean,80.0,10.0,10.4792292,,0.9,100.0,109.81424462613265,40.72521267636334,seed_replicates,250,True,
Consumption_mean,80.0,10.0,10.4792292,,0.9,100.0,109.81424462613265,60.29171253993851,seed_replicates,250,True,
AvgPrice_mean,1.05,0.05,0.06112883700000002,,0.9,0.0025000000000000005,0.0037367347129725714,0.0004193451046752763,seed_replicates,250,True,
DefaultsHH_rate,0.004,0.002,0.002381643000000001,,0.9,4e-06,5.672223379449004e-06,5.221088435373751e-07,seed_replicates,250,True,
BankFailed_share,0.0,0.01,0.007938810000000003,,0.9,0.0001,6.302470421610004e-05,0.0,seed_replicates,250,True,
BankResolved_share,0.05,0.03,0.03969405000000001,,0.9,0.0009,0.0015756176054025008,0.0013469387755102053,seed_replicates,250,True,
BankResolutionHaircut_mean,0.02,0.01,0.015877620000000005,,0.9,0.0001,0.00025209881686440015,2.0305123917577974e-05,seed_replicates,250,True,
BankBailedOut_share,0.02,0.02,0.023816430000000006,,0.9,0.0004,0.0005672223379449003,0.0,seed_replicates,250,True,
BankBailoutAmount_mean,0.2,0.2,0.18418039200000008,,0.9,0.04000000000000001,0.033922416797273695,0.0,seed_replicates,250,True,
Transfers_mean,6.5,2.0,1.8418039200000007,,0.9,4.0,3.392241679727369,0.5171164139073833,seed_replicates,250,True,
HH_Deposit_mean,1.5,1.0,0.9209019600000004,,0.9,1.0,0.8480604199318422,2.474588073097162,seed_replicates,250,True,
Bank_Equity_mean,10.0,7.5,6.144638940000002,,0.9,56.25,37.756587702964346,10.562629353657716,seed_replicates,250,True,
PriceDispersion_mean,0.1,0.06,0.09526572000000003,,0.9,0.0036,0.009075557407118405,0.0005827881055097351,seed_replicates,250,False,
InventoryGap_mean,0.0,0.25,0.27785835000000003,,0.9,0.0625,0.07720526266472252,0.015888533309263694,seed_replicates,250,False,
CreditRejections_mean,30.0,5.0,15.877620000000004,,0.9,25.0,252.09881686440013,12.38608333333333,seed_replicates,250,False,
FirmDowntimeShare_mean,0.05,0.04,0.05557167000000002,,0.9,0.0016,0.003088210506588902,0.0,seed_replicates,250,False,
